Id,Predicted
ecbdf7d78c63a9bd7e1bcb3d8,Imperialism
736db1a3eb1f4c8942eaba85e,political and monetary dominance
9cca207b9fb745ec4c4cf01f7,the defense and justification of empire-building based on seemingly rational grounds
95ae6dda21e0407dc00bfbeeb,the races
a4f7b219cdfc634cb2edf00e1,imperialism
ec3677fe53d7cb6e46fce66c6,Halford Mackinder
bad2fa70405417f965244de20,whiteness
78da1f0d24bf1aaaeaaacfcd6,the defense and justification of empire-building based on seemingly rational grounds
cddb6b9a486af51ffce9a2acc,A
8a4ddcbe851d03feaaddac4da,imperialism
5dfee71b3000c46a2cf09b7eb,A
4ce230fa1242826ce966f928d,whiteness
adc7f00beff9cad27da9dadcd,Germany
afbdd0261d7ad7e1d3560f807,Germany
25b8f5ebcdc28da12de0afddf,Political
605d7fa14eac29c8746609bcd,Germany
8cf8199cfc67d7df1856bba3a,to share these stories
d44f6ffab63a9a0ac7db45ffa,Germany
d0edba7080d7bf3c3c71077c7,Britain
bda62af42def0789dc79b6fe6,Political
d9e1beccc000ccecba6e24af8,The
acf1ac5f1700ee17d2ffe8ec5,The Royal Geographical Society of London and other geographical societies in Europe had great influence and were able to fund travelers who would come back with tales of their discoveries. These societies also served as a space for travellers to share these stories
2e882bfcdc1366c40afc1d7ef,environmental determinism
d74bba2d10fa44f39dae4c7c4,tropics
a4e9c6247ba03df8cffdf6ddb,Orientalism
9603bfa73b80ff8b773bfceaf,uncivilized
ccada7df8aadb2f15f9efbb6b,the superior and the norm
a91b4caa9aec3e54fa6b1b7de,Geographical
2883dcb4c202ea0b9ae470bbb,tropics
b3a3be1cfd66f3afda062a8d0,Orientalism
0f2cf34ba606fbeb2de611ee8,uncivilized
792b52343d8c7912c4099216e,the superior and the norm
c9debcaccebeaecbaac1afccf,British Empire
b2b6adacc12481495f271a542,The
9facc78d4d9abcab7eaabdf4c,terra nullius
b5f4f7ebb68cea3cb49601edd,The
71cee2f8cf3cdab4bea3de67c,empty land
cdabe957969bdd20bdba4adcc,British Empire
68faff1f93a9712b179a28a7c,The
f3fcf57b0bbfeb72d5ca98014,The
48dfe3918f9f620a4adfa00d0,The
dfffc29f1f90b57eeb1dff94e,empty land
92bdb05dbd9a2b7671cabef2e,imaginative geography
6ff5602358714fe20c1dcbcba,irrational and backward in opposition to the rational and progressive West. Defining the East as a negative vision of itself
58bbc1fd200ba14f2e0bb7c6d,Orientalism
ebe1a2affcb93ccd8d01e8e3f,Orientalism
61dbf43784adb635daf8746b3,"Orientalism, as theorized by Edward Said, refers to how the West developed an imaginative geography of the East. This imaginative geography relies on an essentializing discourse that represents neither the diversity nor the social reality of the East. Rather, by essentializing the East, this discourse uses the idea of place-based identities to create difference and distance between ""we"" the West and ""them"" the East, or ""here"" in the West and ""there"
8fafbcfa8a0adf2deca334b45,imaginative geography
6afa8afac2f0beaef54fca4cd,dominated and controlled
cb6d8fcdcebba4e3eb62dd426,Orientalism
4a8dc995bcbbee933cffccb97,Orientalism
dd1ebb40eeec5da06e747cdfe,there
c98a8eeeabacfed7e76eed7ca,nineteenth-century maps
3f37a6daa620fbee9d1cb2473,maps
475bd3b8acb63dbafb82c01ed,to denote unknown or unexplored territory
aa25b2b1ebeae712c8d754cd1,the role of nineteenth-century maps
e3dffb6dd7c4d8a9e4ffd0cb1,French and British
4bfb11bb1dae9aa5ef64ad903,To
abded84a650f5aa8bc28a6987,maps
d8e0daf36dcd1b91e1621e5dd,the role of nineteenth-century maps
5ac7ddefb371365b5d7e4afc4,French and British
70d4f5b113d7c3f5a280882dc,Genghis Khan
08e0dab0ec0f752fdda87edf3,pre-Columbian era
bc3fdbb6a5ce7efc88228addc,Sub-Saharan Africa
5d3df52bdd1d12a0d375aeccf,dozens
3c3dacbccaf7dfc5ba199f3ef,Imperialism
8afad7cecdada40cfad3ecd92,Imperialism
7a60e47bfe1af57df5aa7f1d7,pre-Columbian era
1cdee9ddc03cfcccd741fcebc,Sub-Saharan Africa
44ce28afefbbb37fd1bc7dfb2,dozens
0e9bd0cababdc051bce3d6ff7,Imperialism
b06e423a77734140e71ae58ef,soft power
c9af6bd94f2dee68cef85ef03,soft power
af00b9fbd313badc2d9f99023,soap opera Dallas
8cfff0bd5cf31e09c17b3aea7,North Korea
c5bfb109accee60c3d130dbb4,bans
3cc2982aceded3eddf7ffda58,Cultural
a1ced799dff4558a6a54abf5d,Cultural
3c07ec80d5ca4e9dbf28374ee,Cultural
3f6a6a81ef4e9be78a8be4f19,"Cultural imperialism is when a country's influence is felt in social and cultural circles, i.e. its soft power, such that it changes the moral, cultural and societal worldview of another. This is more than just ""foreign"" music, television or film becoming popular with young people, but that popular culture changing their own expectations of life and their desire for their own country to become more like the foreign country depicted. For example, depictions of opulent American lifestyles in the soap opera Dallas during the Cold War changed the expectations of Romanians; a more recent example is the influence of smuggled South Korean"
31595961adf80c0361cedc266,Cultural
abb43ecf5e919aa21a7f7b676,1700
fd03f620cf538e51fdefbd18e,The
40c388747334aab6ff680c5ee,thousands
ff70bea21735d786b656fbeb6,1700
5d0d87edfff6fef49349b61e3,Open Door Policy
8410bcf19da3f23fa1764c385,1700
ece882c831acee773c829a78e,The
af0d7c9aea3dc2b2ba50febbc,"The Age of Imperialism, a time period beginning around 1700, saw (generally European) industrializing nations engaging in the process of colonizing, influencing, and annexing other parts of the world in order to gain political power.[citation needed] Although imperialist practices have existed for thousands of years"
7bafda9aaa5adccefbd6c5c2f,around 1700
36a7f806c454eb7306cca70aa,Open Door Policy
c6b8ad4e0ae8d03fdfbd98afd,1919–1980
caa57cbad1dbb0d51d627fbbe,1920–1999
17f84ff69dccb36689265b5af,historians
bd9a1e3354bd3e8de4af3689a,"During the 20th century, historians John Gallagher (1919–1980) and Ronald Robinson (1920–1999) constructed a framework for understanding European imperialism. They claim that European imperialism was influential, and Europeans rejected the notion that ""imperialism"" required formal, legal control by one government over another country. ""In their view, historians have been mesmerized by formal empire and maps of the world with regions colored red. The bulk of British emigration, trade, and capital went to areas outside the formal British Empire. Key to their thinking is the idea of empire 'informally if possible and formally if necessary.'""[attribution needed] Because of the resources made available by imperialism, the world's economy"
852b0efb77cb1f38eda43fa4f,During
4769dcbdc0dadfbc9dccb5b07,John Gallagher
504f78967adfc2ec63ff3158d,During
f0fbb3e677eac8f957aa8eca2,During
76a5ca31dab3a6cb13125ebfa,During
ea2c6f344bb7588e667f0e3f1,economic growth
bced9381928ddaefe8034fdfb,Europe's expansion into territorial imperialism was largely focused on economic growth
a6efec71ae831c35d11cae355,mid-18th century
9c4ba2bf647d101b3fab13c78,Mughal state
f13ccbb0a34cbf9f6b7d25320,Europe
2b4dc2b9b6631d62180a0aded,Europe
fdf05cbabbf4eaad7faa8fcf7,Europe
f64aeadb69c1c8aa4fa955fc4,Europe
f0002acb4faaff57ef6c5bf19,Europe
ff3fb2cc7c20aabc8c40ec444,advance
3e74e33d04825e06ab6f7fc8c,deadly explosives
2c24deedb3afbbbc023632d91,Along
d39ceee889bab89d0eabc4cea,"arrows, swords, and leather shields"
3b5ec5c5ced5bf380f1ca6da1,1880s
6a14f34b624eacdc3929dc160,Along
eaaa1adff90f6d53d28f5c2d1,deadly explosives
fa7ee7ab1fcb8074587c421c3,Along
4d87ce4e37f1008aaabe5eb3e,"arrows, swords, and leather shields"
eacf2bedda8bbf7ad9f61215d,Along
5f6bc0eca4950ed58bc2dbfc5,British
207a39fdcb14f84e95bbca037,late 1870s
5a4bb15c01bb63de8dc4bdc10,Highest Stage of Capitalism
baf4efff7ff8a5fa3ef6afaeb,idealism and philanthropy
40dcd55cfbdc5acaad5ce7f83,In
b5a541ca06c1f446dd1de3ca9,In
76dfeab4c1cd40d6e0d80a26a,In
a1abcde969f26c93cfdbeb7dc,In
4e4dafb2e17eefbccfaa50d5a,"late 1870s by opponents of the allegedly aggressive and ostentatious imperial policies of British prime Minister Benjamin Disraeli. It was shortly appropriated by supporters of ""imperialism"" such as Joseph Chamberlain. For some, imperialism designated a policy of idealism and philanthropy; others alleged that it was characterized by political self-interest, and a growing number associated it with capitalist greed. Liberal John A. Hobson and Marxist Vladimir Lenin added a more theoretical macroeconomic connotation to the term. Lenin in particular exerted substantial influence over later Marxist conceptions of imperialism with his work Imperialism, the Highest Stage of Capitalism"
c9d8aaf6ea24a609c04adf2ea,aristocracy
f5aab64a6abb43bdb823f6bb4,1872–1967
419bcd498760fbbbd8b92776f,1950s
8a62ffbc1c37b4de909ee6ad4,The
24f78eac329bd80a9c7f4e12c,domestic social reforms
3f12ef9ebcdd6cc6cbff91cf0,The
b8ec34fe9f1fc4aad41ceb631,The
daba4331be41aefc6b89ee46c,1950s
ef415cb6b45eed6bff9f2ffca,The
ae22bdbb5d3c21bdd56d44838,The
bcfe4c9fdffabefcc58b2ab10,The concept environmental determinism
f84243f979cbd3ddfac1e5c0a,The concept environmental determinism served as a moral justification for domination of certain territories and peoples. It was believed that a certain person's behaviours were determined by the environment in which they lived and thus validated their domination
aafecf9ce9e05c6fb2f7ec325,less civilized
05d01cf064993d06cd91f5f22,Africa
dade6581edcfb6cfcffd0dc4c,orientalism and tropicality
b3a72c4edde8bfaaad21dede7,The
54a1bddfaf26dcbf17e2edca7,The
f6baa28fdd6dc53268e6f2acb,The
4ea37f1e6dddafc6d0ca0ac1e,Africa
592eb27afabdec764fe6077fd,orientalism and tropicality
ef96891aaccec6b8a648f66e4,geographic scholars under colonizing empires
a5ed3db7a5d08b23db054725f,According
aeef4c9de2de7e34eb7ffe4aa,guidance and intervention
d68ead69abda8ed3e7b139e9b,orientalism
ec422e97cbc962c78c8b4cbea,colonizing empires
f62e0ccb03bd9e460c2ebb3f1,geographic scholars under colonizing empires
1f1122fff6ac8cb3fcbcddc4c,According
dbbff42efedbfedd00da4cd3c,guidance
ced387cf4bc254d82af13d63b,According
a7bfcdfe820ddcbf290e0bc5a,According
5a00b43d3b7df4fb10f0fbc1f,sixteenth century
b9c2295ddaef22f524dfa1eef,1599
dfa1ded6e6cbcbab06e3abb18,Queen Elizabeth
e3e5be5d3554925dbdc21ee71,political activity caused exploitation
9ea5f2f8600d39eac11f38ca2,Portuguese
3b5dcfd0eca9f9edebb9c84a7,sixteenth century
a3dcbdbbb926b2afbecfe4adf,1599
e4a641d0eceb44a10eaeac06f,Britain
af3c01d2aacfb9152e066f3fe,political activity caused exploitation
efa5e3ad4b43e34c3b548b7ed,Portuguese
f0ef6dabd2e23de7c086bd2d8,1830
a79e9b82bc4e9aee9ccf5e0c6,1830
aba07a27c5f34bd3bf6e3aec1,North and West Africa
5cd90a1d74aac9cf47b740b1a,France
b6ea06695deda3e825abf5f7b,Catholicism
0aee81abc61bcd7adbc2590a2,1830
0dfeca724fce954b55a5b77be,1850
ffbfbc1cd4dcf866f804afedf,North and West Africa
ca3d8fb910ff8fc0adab22de2,France
baea0f35c9cdfbdcabebf61fc,Catholicism
7c2b7aefdfe2bd98b3dbdba8f,civilize the inferior
8dca9d1b7b97bf2eb14f4a6e7,small numbers of settlers to its colonies
bc07b62faca06ccaf5e30acf1,"Contrasting from Britain, France sent small numbers of settlers to its colonies"
80dfcabde9878f0fb4b692c4b,Christianity and French culture
e23495d15e6b45f3edf2e3eb1,Algeria
8cf230bfc44d6d1f9c7e54a9f,civilize the inferior
b81cd98ab5d3558500ee0802d,It
5edbcd0ebc127cbbedd5afce5,France sent small numbers of settlers to its colonies
de1aadd9a1fa28ec97a27e8ac,Christianity and French culture
fb8cceecf6cbf959c53effc5f,In
bc2d080ebbb7acde7af195850,anti-colonial movements
dde7ccbd5a4de9a92156ac565,Vietnam
0966aac83c5eff9faf47cc4cb,Vietnam
efbf584fab5ff6626e059fcee,1960
acc31f181a4ae9efbf2fabdff,In
dac8ebe7fbf63e3bba2a962be,anti-colonial movements
a4f1d86747accddef71fd603c,Vietnam
cff5d2d1da21d4342fb5e0b9d,Vietnam
e0e3c7fbcc514fcf5d7d8b60c,Vietnam
debb157fda81b5a3e79a6af64,Scandinavia and northern Europe
36befae66d9aa2e5e0b0d7b12,From
f2edb93f7acd0130ae9edcbaf,800 CE
38f4cdcac8dca52dd2d340dcf,From
beb5fcedb3eba0d99d5deda78,"From their original homelands in Scandinavia and northern Europe, Germanic tribes expanded throughout northern and western Europe in the middle period of classical antiquity; southern Europe in late antiquity, conquering Celtic and other peoples; and by 800 CE, forming the Holy Roman Empire, the first German Empire. However, there was no real systemic continuity from the Western Roman Empire to its German successor which was famously described as ""not holy, not Roman, and not an empire"", as a great number of small states and principalities existed in the loosely autonomous confederation. Although by 1000 CE, the Germanic conquest of central, western, and southern Europe (west of and including Italy) was complete, excluding only Muslim Iberia. There was, however, little cultural integration or national identity, and ""Germany"" remained largely a conceptual term referring to an amorphous area of central Europe"
3cebdadcf212b1fcf66b2cc17,From
fcc5489c3b739ec1af4ecfadd,From
b45d12f6a9f63a6beab3fba6a,From
6f22858ad3c31d6bbc36fe4af,From
081df9bada42df2cbaee8ade5,Not
22ca8acfc89d7dcf2fce630a4,1862–90
beee76c4ad49c326f332198fb,after the Franco-German War
962bb44f2cecc85cd1efc3a4d,Europe
be5eabcb92bf7812680b604c0,defeat of Napoleon
affed7b8d5908db099ee6fd3f,Not
c8aeae41f7f2a2af68acbd62c,1862–90
68febef44add3bc2b756fbbb1,after the Franco-German War
e38af0b0ae1af4b3fd53e9f9e,Not
42afaa47c9d4b27d1c51be1b9,Not
dac9add1fd8dd07c18dff0eee,the South Pacific
8ef720e5d5b2d454f86a6f7f7,However
b850c09ce897859ae3ccc4c1e,However
c22fc8d88fed8c5c503c12915,1884
0afbaddedfd2e9bdb5a32c9c9,Hamburg merchants and traders
828a84ba49aacdc4afd1fb75e,the South Pacific
d21efe0fdee45ee807c141ae4,However
8f32c824e75ebc63c31f725c0,However
9e1e546c7ffa3110863e7bd8e,Hamburg merchants and traders
7df75afbbd102daca69f95fdc,1894
ca8f30316bf32a3f6fccbe2e6,"During the First Sino-Japanese War in 1894, Japan absorbed Taiwan. As a result of the Russo-Japanese War in 1905, Japan took part of Sakhalin Island from Russia"
3fee4accedfd35b3be7cfa9bf,Manchuria
f7cce6721add055c3d1b5c5ef,Thailand
d8cce70bbcf89e3b814afcc92,1894
7dbdb9bfec9b6bbf4e90532a0,During
6af8404ab67e2c6a827522fea,Manchuria
dc29d9cfbf6d1f9bec34dce6f,Thailand
89828877a0cc4da979fef7d13,The Soviet Union and the People’s Republic of China
e5cd87b2f2bb9df8ac33ee67b,1932
aeed9a0f756e1ba776cf7d149,Lenin
0d36dc7efa87332a1acd78e79,1919–20
9d1bb8decdb6dd4edce902ede,Bolshevik leaders
ca0036ae1b452ce93f8ecef29,The Soviet Union and the People’s Republic of China
3fe7c3dfdb995c59cdeb6a3b6,1923
1d46dbfae169aaab41497eb40,Bolshevik
1dac1a9c209d928532ffda8b7,"Imperialism was the highest stage of capitalism. However, after Lenin's death, Joseph Stalin established 'socialism in one country' for the Soviet Union, creating the model for subsequent inward looking Stalinist states and purging the early Internationalist elements. The internationalist tendencies of the early revolution would be abandoned until they returned in the framework of a client state in competition with the Americans during the Cold War. With the beginning of the new era, the after Stalin period called the ""thaw"", in the late 1950s, the new political leader Nikita Khrushchev put even more pressure on the Soviet-American relations starting a new wave of anti-imperialist propaganda. In his speech on the UN conference in 1960, he announced the continuation of the war on imperialism, stating that soon the people of different countries will come together and overthrow their imperialist leaders. Although the Soviet Union declared itself anti-imperialist, critics argue that it exhibited tendencies common to historic empires. Some scholars hold that the Soviet Union was a hybrid entity containing elements common to both multinational empires and nation states. It has also been argued that the USSR practiced colonialism as did other imperial powers and was carrying on the old Russian tradition of expansion and control. Mao Zedong once argued that the Soviet Union had itself become an imperialist power while maintaining a socialist façade"
5e7ccdfb3b88679820b0d2c9e,Lenin
ecaff3eff3a1d8dfe7bdbdcb9,"socialism in one country' for the Soviet Union, creating the model for subsequent inward looking Stalinist states and purging the early Internationalist elements. The internationalist tendencies of the early revolution would be abandoned until they returned in the framework of a client state in competition with the Americans during the Cold War. With the beginning of the new era, the after Stalin period called the ""thaw"", in the late 1950s, the new political leader Nikita Khrushchev put even more pressure on the Soviet-American relations starting a new wave of anti-imperialist propaganda"
a64ceea66b2f72ce13f602cdf,Nikita Khrushchev
6c8ee2a3c3ffacf5024c04f4d,Mao Zedong
cc860d2a5b9d7f9eb56f907be,Trotsky
fe2bf76ffcc6e07acbfbc7b02,Lenin
2f2ab0aae11f96c1283742052,anti-imperialist propaganda
d8b3d9c57e71cac1ab6ffb13a,mercantilism
919bfe01d7a7cdd4b467a2fda,1776
f72655acef5efedcf3e6edeb6,1820
b9acf1ea5b044b6eedd4dec0b,free trade
ce972d8fbafa8eea5dccdae5e,1815
aaf485aeef2e269aff46812cb,The
afce33a46ab1d99599b6bdfef,1776
589eccf3acd64abeb5e6bc8e5,1820
7ccbf8f735cdf5786b90b5584,free trade
a9dd87ea9564fafedd54260f5,The British Empire
79dbd03f71c4871e80bdfdfef,pseudo-sciences
1adbf67208caca0dbfcbf2ee4,Middle East
f9e3c6d2b6a25a305de54e8de,A
fd5c387cb99008f4a2bafcef9,British Empire
9bd7c3dbe2f1359bdb2d9b5b9,pseudo-sciences
9bba7b0d287e0c2e3a9b19dad,Middle East
805ed7cc0e35e97b0d4af2eca,through policies such as the Monroe Doctrine
f8e9b213dc94ab16f422b607f,Monroe Doctrine
bcbb8bcaf153b8ead006dba34,Cuba
431cef9def5e916a817bb67d2,the deaths of many Filipinos
abfacc028aefad4aeccc4aa05,racket
ae45affd7c3ed8816fbf7af5e,"a war erupted in the Philippines causing business, labor and government leaders in the US to condemn America's occupation in the Philippines as they also denounced them for causing the deaths of many Filipinos. American foreign policy was denounced as a ""racket"
bbccc7addcdcfbae92ad2aac3,Monroe Doctrine
1a3d36b23da7a11f3c17a94be,Philippines
51c9f9b33994d8d0a5c6acb7c,a war
1fe2da5a266becf1aa6c5a39b,Bowman
fe16f6ea082aeaef23a8225cf,1917
d213d4b9c48705d6bb4b36162,"President Wilson and the American delegation from the Paris Peace Conference. The point of this inquiry was to build a premise that would allow for U.S authorship of a 'new world' which was to be characterized by geographical order. As a result of his role in the inquiry, Isiah Bowman"
3982f8deb9e11d2be6ed39612,the idea of President Wilson and the American delegation from the Paris Peace Conference
e2e84ed250b7cfdac7c7e7b7e,Wilson's geographer
1fe4e1122fed550dad68a03ae,Bowman
f691b19a0ddefe1a084eba848,One
e0cad43b43698fd16acdefab4,One
d0ff7d53acc9eeef89b0edd83,internal strife
0978a56a17361d3bacdcbd4e2,internal
9a2beb9c4ca9fca4dcd95ee21,12 to 15 million
69d6c4d3bf055959924ca230f,Some
37104dc69d5f8b2a825271df4,internal strife
db5adaf1bfa4adda6952b090d,external
c9bde8fe9ceedb2b2e04fadec,12 to 15 million
5142cc98f25d2d1f2adb1c7a4,imperialism or colonialism
c19394f2e731f13e94c716ef1,1299 to 1923
ed0a858ab8dafdba2cabb7adf,Suleiman the Magnificent
ecf26bf762ef5c25adecce88f,32
2f4fe4f30e06a45bebcbbfdab,"the Caucasus, North Africa, and the Horn of Africa"
9e046b1c671c1dafcb53b76a8,1299 to 1923
ab9d46b2d3bac801a6e19faaa,1299 to 1923
ca6b56acab7ed52f66dbb03c3,Suleiman the Magnificent
39dd0d0bddf469669e2512c3d,32
7794f42aa48cb4fde68ce9fa5,"the Caucasus, North Africa, and the Horn of Africa"
86dde2efcdc9bc99c9eed43d7,Istanbul
a27d557fca378cac5cfb4e76b,Germany
1467c10a0d6fc8ead3fdebfeb,Turkey
02fcabb0e9c02bca07c5f9b0b,creation of modern Balkan and Middle Eastern states
0a154ae0bb804e8ebe51ff8fd,Istanbul
ae7427e0dcafe4089ac6df910,Istanbul
353a46ee6ea0bdcb6d839ee40,Germany
af1a612e5c6858a241e0307be,Istanbul
ff949fe12e83acef6b470eb5f,creation of modern Balkan and Middle Eastern states
dba1334680cfc3c5bf5dfcd8c,Warsaw
bb1d1ae1cfba7fe0a83eeded9,Vistula River
11ffb9047bb992dcb6cfefedf,260 kilometres (160 mi)
2a69c8e3879d7ddfc57c5cb67,2.666 million
dcdbe8ba4cde4aa4b76db2ad7,9th
faad192cc44561b035f19e75b,Vistula River
d9cbb9a659ac9ebe4eb7972c3,Warsaw
c1427f87e4ddebdbdad4f7957,Vistula River
e4f64a20cb38ddd1eba7ffe8f,2.666 million
ec5c7a0c818e911abb3ae3cfd,9th
2cf1b5b36cf84c2ae0a2bf3da,Economist Intelligence Unit
9dbe71cb19e7ea3903e2a6f8d,2012
bc7a665e589185b26ca73e4a2,"FMCG manufacturing, metal processing, steel and electronic manufacturing and food processing"
9f7fe9bdbc6ccaeec16cdc5af,The Warsaw Stock Exchange
3b778a09caa24ebe3c058ff35,Frontex
d9df97fefb0150e8ce6bd5ba5,Economist Intelligence Unit
0ffefcb1430c1badf6d31b054,"FMCG manufacturing, metal processing, steel and electronic manufacturing and food processing"
ebd7cbead2c2d61d2076c3e21,The Warsaw Stock Exchange
ebe7e5e65ffffaafe7aed612d,2012
cce70f35e34343fda360ececd,Frontex
7af8a24ce9c5d3e71dea075ca,1313
570fcdff79c84e850a044a7f4,Kraków
8b24b29132439b41bea7bc0ff,1806
2a2fadad0df5dc9e2d4ab33bd,King Sigismund III Vasa
bfd24f61bb51ddd95dddfd534,"it has survived many wars, conflicts and invasions throughout its long history"
4ce4f2a9b0d259e96b5dbddf6,1313
56f3c27fbdb696c6f4ac17a6b,Kraków
80448be88e36fe1cfb55a9e55,1806
bddb14adcd260d081bdd18bb8,King Sigismund III Vasa
60b1aa0e4f9daacca0ab7dd34,"it has survived many wars, conflicts and invasions throughout its long history"
ebaba2d4fbc065c3aea65eb6b,The
144a7cdde4dca9ef6bbf748ef,Polish Academy of Sciences
faeeb99c5a6aa7ca946c54de0,UNESCO World Heritage Site
0f041c8f13ac55e95615316d0,architectural
3dfe84e05d246bc17eac95e3b,luxurious parks and royal gardens
c43d59beac466ffa4de6f6575,The
3230f84e6aaf3b2bfc6c90d18,The
9c369bb27cebdad8a1efd1f5c,The
c1bd4b50e0edca82afadfd51e,Polish Academy of Sciences
5892d98bca884966dff91e0fd,The
1ddfda8bcd8ed83fd7bcec0dc,Warszawa
adf2c8f4fb9ede5b99dfff9b2,The Capital City of Warsaw
faf36c0fd66ab2ca961abbe50,a 12th/13th-century nobleman
fb0b691f5f80f9dd4fec3dba8,Warsaw
f3ff6d3dd0649dae2d2ada88d,miasto stołeczne Warszawa
9fc02affa0eeaf3e41c4e9aaa,Warszawa
2e08df38369ab34ba3e6ebd39,female
12ccaccb70d021e7a88cdadda,a 12th/13th-century nobleman
4a3e2a515c7ba2bddc9f5fc9e,Warsaw
f0229ad5e7385b8deb7aeedde,miasto stołeczne Warszawa
1393eea9fbaa75b0c2e5deb2b,Jazdów
9ff9cb91cddd08bfc6f50b951,The
71de24c9aadfaa9c47aea5afa,1300
7bead518aa4e4ad65dfdfc42d,1413
080bea1b4aa5d6bdbbcdf4e6c,1526
efabceec55dcf1ed4bb5e80db,The
ff298cfe18fffe06dc6ce3faa,1300
eee6b03e0a7feae1aeadcaa8e,Jazdów
eefa91d1c1eed1bb0419b8bca,1413
3cfd3fec4091cb0a31f4bfc02,1526
9fc1df4bd59444c8c1fba90d2,General Sejm
f56aa8a81a7edffa0500ccce5,1569
21dfa3ae4d71839bccbdda114,religious freedom
bec6a27ab4bbeea6ca0f1371f,Due to its central location between the Commonwealth's capitals of Kraków and Vilnius
dba1fcd1fcc8668c1ad4c01b2,1596
c7f98e5a48c4f1ad2b274ef43,1569
a40c3dd9bbda3fb94432bdfff,religious freedom
9955cefcecc59f4ef2cb34c9b,Due to its central location between the Commonwealth's capitals of Kraków and Vilnius
ea07bfdc0d9ecfd306d7c1ccc,1596
6ed7f096f5d1c6ffa1b4d7d42,until 1796
4a5a397b2b307ebf6aebe5bf5,Kingdom of Prussia
da6c86b2fdd80cfe327d83fbb,Kingdom of Prussia
d389f7923bdaa86c336ac04d7,1815
bdaa9703a5b4eff3cbe2cfbfb,1816
9249be2e4bfb10536268d9be2,Kingdom of Prussia
4cefb9eec3af66deae95fbe6c,Napoleon's
c80ef2a5519edad37ca5439fb,1815
89e6edecf26ed96c8756fecfc,1816
06b9839075d0dc5fe0e8a0c5c,until 1796
efead5b6edf0aadefd2c0e141,4 August 1915 until November 1918
ed021cdc119cb1c85f9b0b3d3,areas controlled by Russia
abb19cb9b344d18c12f5cefc8,Piłsudski
78eaf1ca0fcef6ae8f8df2e27,1920
2e5da3fd192d7f86baffac1fc,Red Army
191c08bdfcf6f0f9be0024feb,Warsaw was occupied by Germany from 4 August 1915 until November 1918. The Allied Armistice terms required in Article 12
cc943ada42f5cf7fcf50b55d7,areas controlled by Russia
d83a8c42e7b7030b1b8a6df93,Piłsudski
0ff9cbb6eab74ddcdaece0ad4,Warsaw
a86bc360fe0deffa926c5b2a3,Red Army
5b77dd3fc181f1c1bb006d606,1 September 1939
c9b54471f4641ec6ddfe85d28,Central Poland
4ab1467a1ec2ea3b31e455ab5,several hundred thousand
fcc9a10bce8befb3f0bca50cc,19 April 1943
aa2aceac46855557ee4f44a7e,almost a month
2e61d9b4ec5d5d6a6b684ee93,General Government
a0f00327fb997a4b2dc103ef5,After
cb9f7dc7aaf4adbddaba4cbf8,19 April 1943
0f9db5c83c78f3efbb27d38b6,1 September 1939
17be176efbab3fd2b11fcecaf,almost a month
e14b8245a0ffd0bc3ba7c070d,Red Army
d7e86ed1deca3cfbf7dd0e12e,the Polish government-in-exile
fb97ba870e8d3b4ba8ec45ca9,1 August 1944
7c8724f24ad76efeb9cdbe6cb,48
dfb15c31239a6ea76404d66f6,"150,000 and 200,000"
f5ef509a09ba661f78062d0da,Red Army
6098cb2cd7c1b1d95ca5e1e7e,to try to seize control of Warsaw from the Germans
da127a02fb9a15f42c8c8d34a,1 August 1944
7ddffb7ea47ca03adbea22fef,48
f3b5b2fe6a91ccab9f3510ab6,"150,000 and 200,000"
6e399b8728def58c87b7c79b4,Bricks for Warsaw
056033c48fb07821d01eab5bd,prefabricated
eca78d3a4c2afaa40d9de14bf,After
bd7ce2cecb2507da2cab344c9,Palace of Culture and Science
b401a49dbe81e59fd5b0dfc9c,UNESCO's World Heritage list
aa81b087cf78f1dcebcbdd1bb,Bricks for Warsaw
bc1f7bfd4b3a29cd1ad37bbb7,prefabricated
db9061f09fa64c85daedefc2b,After
3c3d15e73aec63fb55ca6d54c,After
343177572e903be3d9bdcd1be,UNESCO's World Heritage list
24cc32e4227c85ec1d1bdfa9e,John Paul II
da976ccdfba05fec56753a5db,the budding solidarity movement and encouraged the growing anti-communist fervor
5602a5a6e192ec2cfdad0859e,less than a year
52ae0fce820cb504adcafeef6,Victory Square
6edc9d0777efddaa473691458,the incentive for the democratic changes
8eedfee5a3d4c3eacbbc532e5,John
d725d2b8d0d4dafb071f508a6,the budding solidarity movement and encouraged the growing anti-communist fervor
0d538db6ed563dcd6e277bdbf,less than a year
b4aa4446bb803f1bca3626beb,Victory Square
3d739f6e03d3871c8ade9d2d4,the incentive for the democratic changes
ad274afcbcd22078cfd1ccb1b,300
56e2ad7267dd00b3d9f024ab8,325
d235ce21f8a31df2ffff4252c,Vistula River
18df2cb191bd68b8839c1ac35,115.7 metres
9c3404c14abfcddfcf63c6e7c,75.6 metres
0f4d981bdac9bbe918f2967ac,260
ebf15f7f4e1f630ddc3d3d17c,325
a608fa2b658eda391f4d4984e,Vistula River
c1e28d9e9539fdfc68e9effb8,115.7 metres
48eddc0a948adbbb690b7eb3b,a height 75.6 metres
fdb713c1a6c9869eb2dadebde,two
0cb6aa3e4ef7ece18ba4071bf,Warsaw is located on two main geomorphologic formations: the plain moraine plateau and the Vistula Valley
0cf02f3fcf7fac9b4ccbca2ac,The Vistula River
